method,horizon,metric_space,relative_error,association_r2,simplex_violation,task
kahkm_nlms,1,kahkm_association,0.15681471832055532,0.16793279971302388,0.0010477866900504384,CartPole-v1
kahkm_nlms_simplex_project_each_step,1,kahkm_association,0.15681448293834008,0.1679340486635239,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,1,own_association,0.7332146724174652,0.17046841528078693,2.220446049250313e-16,CartPole-v1
kmeans_distance_nlms,1,own_association,0.26248099316243123,0.5111259387116429,0.01644052670429311,CartPole-v1
kmeans_rbf_nlms,1,own_association,0.05275579881225073,0.18751955645752827,6.661338147750939e-16,CartPole-v1
state_dmd,1,kahkm_association_of_predicted_state,0.1599133103344092,0.15149150638666264,6.661338147750939e-16,CartPole-v1
state_edmd_poly2,1,kahkm_association_of_predicted_state,0.16418313031432052,0.12883561544438682,8.881784197001252e-16,CartPole-v1
state_edmd_poly3,1,kahkm_association_of_predicted_state,0.14368211329074235,0.2376150975015141,6.661338147750939e-16,CartPole-v1
kahkm_nlms,5,kahkm_association,0.16860522044253626,0.10466324642571923,1.7763568394002505e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,5,kahkm_association,0.16860528950039716,0.10466287971085209,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,5,own_association,0.8642680845046702,0.021911734226894075,5.551115123125783e-16,CartPole-v1
kmeans_distance_nlms,5,own_association,0.30288492508899484,0.43617579178592647,0.013738265533678554,CartPole-v1
kmeans_rbf_nlms,5,own_association,0.05052146568114988,0.21883028824178408,2.220446049250313e-15,CartPole-v1
state_dmd,5,kahkm_association_of_predicted_state,0.19108780202007083,-0.014724999968817931,6.661338147750939e-16,CartPole-v1
state_edmd_poly2,5,kahkm_association_of_predicted_state,0.19211915721055925,-0.020201759262570507,7.771561172376096e-16,CartPole-v1
state_edmd_poly3,5,kahkm_association_of_predicted_state,0.1904581557558974,-0.011381417601762145,6.661338147750939e-16,CartPole-v1
kahkm_nlms,10,kahkm_association,0.1594657895243425,0.15215205510145402,3.552713678800501e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,10,kahkm_association,0.1594650564167745,0.15215595288885275,5.551115123125783e-16,CartPole-v1
kmeans_hard_nlms,10,own_association,0.9128050357030201,-0.03320828506955387,9.992007221626409e-16,CartPole-v1
kmeans_distance_nlms,10,own_association,0.3391497990261414,0.36390770271199635,0.0010714693715693927,CartPole-v1
kmeans_rbf_nlms,10,own_association,0.05005007203655029,0.2295778475688406,3.552713678800501e-15,CartPole-v1
state_dmd,10,kahkm_association_of_predicted_state,0.19208125885821334,-0.0212579203491281,8.881784197001252e-16,CartPole-v1
state_edmd_poly2,10,kahkm_association_of_predicted_state,0.19142658055329925,-0.01777712577214241,7.771561172376096e-16,CartPole-v1
state_edmd_poly3,10,kahkm_association_of_predicted_state,0.1864096387557231,0.008896957775421543,7.771561172376096e-16,CartPole-v1
kahkm_nlms,20,kahkm_association,0.1638480004331188,0.12763014302847175,4.440892098500626e-15,CartPole-v1
kahkm_nlms_simplex_project_each_step,20,kahkm_association,0.16384739091840483,0.1276333882451508,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,20,own_association,0.9578857144346048,-0.0843713155434973,1.6653345369377348e-15,CartPole-v1
kmeans_distance_nlms,20,own_association,0.38833666881719026,0.2618600059193408,0.006406838035791758,CartPole-v1
kmeans_rbf_nlms,20,own_association,0.05076683915244003,0.23061517148340682,5.773159728050814e-15,CartPole-v1
state_dmd,20,kahkm_association_of_predicted_state,0.18983961137798228,-0.010756031123745569,6.661338147750939e-16,CartPole-v1
state_edmd_poly2,20,kahkm_association_of_predicted_state,0.18975726185422373,-0.01031758059598209,6.661338147750939e-16,CartPole-v1
state_edmd_poly3,20,kahkm_association_of_predicted_state,0.19428869012802913,-0.03444409678566207,6.661338147750939e-16,CartPole-v1
kahkm_nlms,50,kahkm_association,0.16940343028988356,0.09117166203516258,1.1102230246251565e-14,CartPole-v1
kahkm_nlms_simplex_project_each_step,50,kahkm_association,0.1694031368389901,0.0911732363627149,6.661338147750939e-16,CartPole-v1
kmeans_hard_nlms,50,own_association,0.9370009854308534,-0.06207421636332011,3.774758283725532e-15,CartPole-v1
kmeans_distance_nlms,50,own_association,0.4598414893985536,0.11090015098828421,0.005693314162063486,CartPole-v1
kmeans_rbf_nlms,50,own_association,0.05146235412635757,0.2389996590759751,1.2212453270876722e-14,CartPole-v1
state_dmd,50,kahkm_association_of_predicted_state,0.1858701879825333,0.002829554677173274,6.661338147750939e-16,CartPole-v1
state_edmd_poly2,50,kahkm_association_of_predicted_state,0.18594301797672025,0.0024388308148661775,8.881784197001252e-16,CartPole-v1
state_edmd_poly3,50,kahkm_association_of_predicted_state,0.1894281937962775,-0.016258704070840402,6.661338147750939e-16,CartPole-v1
