task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n
CartPole-v1,kahkm_nlms,kahkm_association,1,0.15681471832055532,0.0,0.16793279971302388,0.0,0.0010477866900504384,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,10,0.1594657895243425,0.0,0.15215205510145402,0.0,3.552713678800501e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,20,0.1638480004331188,0.0,0.12763014302847175,0.0,4.440892098500626e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,5,0.16860522044253626,0.0,0.10466324642571923,0.0,1.7763568394002505e-15,0.0,1
CartPole-v1,kahkm_nlms,kahkm_association,50,0.16940343028988356,0.0,0.09117166203516258,0.0,1.1102230246251565e-14,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,1,0.15681448293834008,0.0,0.1679340486635239,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,10,0.1594650564167745,0.0,0.15215595288885275,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,20,0.16384739091840483,0.0,0.1276333882451508,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,5,0.16860528950039716,0.0,0.10466287971085209,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kahkm_nlms_simplex_project_each_step,kahkm_association,50,0.1694031368389901,0.0,0.0911732363627149,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,1,0.26248099316243123,0.0,0.5111259387116429,0.0,0.01644052670429311,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,10,0.3391497990261414,0.0,0.36390770271199635,0.0,0.0010714693715693927,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,20,0.38833666881719026,0.0,0.2618600059193408,0.0,0.006406838035791758,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,5,0.30288492508899484,0.0,0.43617579178592647,0.0,0.013738265533678554,0.0,1
CartPole-v1,kmeans_distance_nlms,own_association,50,0.4598414893985536,0.0,0.11090015098828421,0.0,0.005693314162063486,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,1,0.7332146724174652,0.0,0.17046841528078693,0.0,2.220446049250313e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,10,0.9128050357030201,0.0,-0.03320828506955387,0.0,9.992007221626409e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,20,0.9578857144346048,0.0,-0.0843713155434973,0.0,1.6653345369377348e-15,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,5,0.8642680845046702,0.0,0.021911734226894075,0.0,5.551115123125783e-16,0.0,1
CartPole-v1,kmeans_hard_nlms,own_association,50,0.9370009854308534,0.0,-0.06207421636332011,0.0,3.774758283725532e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,1,0.05275579881225073,0.0,0.18751955645752827,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,10,0.05005007203655029,0.0,0.2295778475688406,0.0,3.552713678800501e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,20,0.05076683915244003,0.0,0.23061517148340682,0.0,5.773159728050814e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,5,0.05052146568114988,0.0,0.21883028824178408,0.0,2.220446049250313e-15,0.0,1
CartPole-v1,kmeans_rbf_nlms,own_association,50,0.05146235412635757,0.0,0.2389996590759751,0.0,1.2212453270876722e-14,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,1,0.1599133103344092,0.0,0.15149150638666264,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,10,0.19208125885821334,0.0,-0.0212579203491281,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,20,0.18983961137798228,0.0,-0.010756031123745569,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,5,0.19108780202007083,0.0,-0.014724999968817931,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_dmd,kahkm_association_of_predicted_state,50,0.1858701879825333,0.0,0.002829554677173274,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,1,0.16418313031432052,0.0,0.12883561544438682,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,10,0.19142658055329925,0.0,-0.01777712577214241,0.0,7.771561172376096e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,20,0.18975726185422373,0.0,-0.01031758059598209,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,5,0.19211915721055925,0.0,-0.020201759262570507,0.0,7.771561172376096e-16,0.0,1
CartPole-v1,state_edmd_poly2,kahkm_association_of_predicted_state,50,0.18594301797672025,0.0,0.0024388308148661775,0.0,8.881784197001252e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,1,0.14368211329074235,0.0,0.2376150975015141,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,10,0.1864096387557231,0.0,0.008896957775421543,0.0,7.771561172376096e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,20,0.19428869012802913,0.0,-0.03444409678566207,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,5,0.1904581557558974,0.0,-0.011381417601762145,0.0,6.661338147750939e-16,0.0,1
CartPole-v1,state_edmd_poly3,kahkm_association_of_predicted_state,50,0.1894281937962775,0.0,-0.016258704070840402,0.0,6.661338147750939e-16,0.0,1
